,Unnamed: 0.1,Unnamed: 0,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel,MagnetX_noDC,MagnetY_noDC,tile_number,tile_centre_RA,tile_centre_DEC,Filler_Galaxy
497,497,35,901005641303671,301.471177774238,-56.1555402769978,6.888564109802246,0.0112784272059798,7.962910250835909,-999999.0,18.0345458984375,17.62316131591797,17.423066899762034,17.413881301879883,23.056679520705067,-99999.0,False,1.7542997359787376,A3667,0.0,,,,,,,,,,,,,,0.6114789986754658,27.554256439208984,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,16,1,8.0,-129673.24276895124,-102159.45299221056,26,302.0449531847201,-55.70350729915616,False
498,498,76,901005803504015,302.2356031340261,-55.68439909102392,10.095619201660156,0.0137965762987732,9.269956982068033,-999999.0,16.061878204345703,15.390332221984863,15.200117635998982,14.933252334594728,21.65387170863618,-99999.0,False,1.9314864170754868,A3667,0.0,,,,,,,,,,,,,,0.8617605683467211,40.38247680664063,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,21,2,8.0,43086.88854316074,4318.455037885741,26,302.0449531847201,-55.70350729915616,False
499,499,298,901005561206267,302.4785157249403,-56.5085114596324,2.4692859649658203,0.0584144033491611,9.966870622481762,-999999.0,18.399076461791992,17.494487762451172,17.04206688156969,16.895153045654297,20.70021938395365,-99999.0,True,0.7346022328392752,A3667,1.0,,,,,,,,,,,,,,1.3570095802223037,9.87714385986328,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,4,0,1.0,97985.13408976066,-181930.9402676312,26,302.0449531847201,-55.70350729915616,True
500,500,84,901005722300830,302.549458091276,-55.92990630114321,3.024158000946045,0.0548131763935089,9.70905259673687,-999999.0,17.29696273803711,16.804290771484375,16.531238544591954,16.522327423095703,20.45018784164206,-99999.0,False,1.4768103569301003,A3667,1.0,,,,,,,,,,,,,,0.7657241934451555,12.09663200378418,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,11,0,1.0,114018.10888163208,-51166.17444907437,26,302.0449531847201,-55.70350729915616,True
501,501,159,901005641405161,301.9836112943488,-56.26696261892575,5.935385227203369,0.0542813017964363,9.904906988275092,-999999.0,16.74009132385254,16.216720581054688,16.109130346813455,15.862506866455078,21.326839819950184,-99999.0,False,1.3024163004042284,A3667,1.0,,,,,,,,,,,,,,0.6309609770390843,23.74154090881348,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,15,0,1.0,-13863.267223912771,-127340.90226792848,26,302.0449531847201,-55.70350729915616,True
502,502,235,901005561109600,302.1756886329129,-56.51848553754916,2.012984275817871,0.0562127772718668,10.072904439329363,-999999.0,17.854267120361328,16.992372512817383,16.665696490584853,16.404508590698242,19.75444910686931,-99999.0,True,0.9339258649638792,A3667,1.0,,,,,,,,,,,,,,1.1885706297764749,8.051937103271484,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,11,0,1.0,29546.211291574764,-184185.08187681867,26,302.0449531847201,-55.70350729915616,True
503,503,92,901005561104508,301.98396678239703,-56.44836001358384,7.925689220428467,0.0143631100654602,8.847749322688069,-999999.0,16.93240737915039,16.33403778076172,16.168049398381548,15.938533782958984,22.07209765708092,-99999.0,False,1.1312564973963286,A3667,0.0,,,,,,,,,,,,,,0.7643579807688425,31.702756881713867,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,9,0,1.0,-13782.926925013158,-168336.71346065556,26,302.0449531847201,-55.70350729915616,True
504,504,65,901005803506455,302.3437847172181,-55.78018016255316,6.243150234222412,0.0571388937532901,10.275753536930043,-999999.0,16.521869659423828,15.76567840576172,15.777459115155798,15.192696571350098,20.985572016765666,-99999.0,False,1.757736421428039,A3667,1.0,,,,,,,,,,,,,,0.74441054426803,24.97260093688965,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,1,0,1.0,67535.92634455106,-17328.067127722094,26,302.0449531847201,-55.70350729915616,True
505,505,167,901005803602355,302.5956977333093,-55.73499238633212,18.608598709106445,0.0146710779517889,9.135773116954915,-999999.0,15.518693923950195,14.919952392578123,15.419464544107,14.517461776733398,22.51139542685181,-99999.0,False,1.755573303916156,A3667,0.0,,,,,,,,,,,,,,0.0992293798431944,74.43439483642578,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,13,0,1.0,124468.26798115774,-7115.629701766708,26,302.0449531847201,-55.70350729915616,True
506,506,161,901005803702234,303.0472219409866,-55.78778111674431,3.5910067558288574,0.0410129465162754,8.630688770027657,-999999.0,19.571578979492188,19.034263610839844,18.66656403034476,18.72699737548828,23.05321940344146,-99999.0,False,1.6165923825120485,A3667,0.0,,,,,,,,,,,,,,0.9050149491474252,14.36402702331543,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,19,0,1.0,226512.73891623283,-19045.88277492303,26,302.0449531847201,-55.70350729915616,True
507,507,217,901005885409186,302.43507241960515,-55.61718535771007,5.453663349151611,0.0610524304211139,10.94492295175302,-999999.0,16.041654586791992,15.0984525680542,14.79706845996447,14.45832347869873,20.024768878471903,-99999.0,True,1.9702265018022496,A3667,1.0,,,,,,,,,,,,,,1.244586126827523,21.814653396606445,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,19,0,1.0,88166.94708402098,19508.758766815703,26,302.0449531847201,-55.70350729915616,True
508,508,249,901005641202657,300.9976771978945,-56.360783207818365,1.8384755849838257,0.0540101528167724,9.794641370342893,-999999.0,18.89133071899414,17.963634490966797,17.471547815167657,17.276168823242188,20.52879850669307,-99999.0,True,1.9510950080053608,A3667,1.0,,,,,,,,,,,,,,1.4197829038264835,7.353902339935303,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,16,0,1.0,-236684.3730225816,-148544.3553576588,26,302.0449531847201,-55.70350729915616,True
509,509,111,901005722010354,301.5730281074432,-56.11483806578939,3.236961126327514,0.057122878730297,10.115940811194086,-999999.0,17.34020233154297,16.6303768157959,16.271937525057417,16.118337631225586,20.423938916813444,-99999.0,False,1.7252995330689738,A3667,1.0,,,,,,,,,,,,,,1.068264806485551,12.94784450531006,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,19,0,1.0,-106655.06746458424,-92960.75325911104,26,302.0449531847201,-55.70350729915616,True
510,510,135,901005803403713,301.7709204863738,-55.85626211675262,10.401741981506348,0.0555805601179599,9.810021997588615,-999999.0,16.46246910095215,15.851022720336914,16.629359251819704,15.447778701782228,22.17942778587572,-99999.0,False,1.901722788770035,A3667,1.0,,,,,,,,,,,,,,-0.1668901508675553,41.60696792602539,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,1,0,1.0,-61931.38982625817,-34522.588776799894,26,302.0449531847201,-55.70350729915616,True
511,511,238,901005641606897,302.9349085731273,-56.14773062144785,5.558543682098389,0.0530145913362503,10.430687250087646,-999999.0,17.1533145904541,16.209606170654297,15.851822167955357,15.51611042022705,21.177285967068045,-99999.0,True,1.0670058525314212,A3667,1.0,,,,,,,,,,,,,,1.301492422498745,22.234174728393555,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,9,0,1.0,201129.91778002767,-100394.4708379222,26,302.0449531847201,-55.70350729915616,True
512,512,34,901005561103699,301.95178631464785,-56.37862830802976,7.320775985717773,0.0385246723890304,9.000051708766561,-999999.0,17.630268096923828,17.165475845336914,17.45940872786623,16.88886260986328,22.73113611573421,-99999.0,False,1.2144307039064342,A3667,0.0,,,,,,,,,,,,,,0.1708593690575988,29.283103942871094,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,9,0,1.0,-21055.71263632908,-152577.3480054343,26,302.0449531847201,-55.70350729915616,True
513,513,209,901005245801807,304.5488585418661,-57.53045877322183,2.9490435123443604,0.0567409694194793,10.01177696997448,-999999.0,18.29886054992676,17.380033493041992,17.013462896461803,16.729806900024414,20.971314077264424,-99999.0,True,1.6307845767524265,A3667,1.0,,,,,,,,,,,,,,1.2853976534649547,11.79617404937744,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,70738.83804005152,1921.568727359272,27,304.23585483372426,-57.53896128971457,False
514,514,174,901005014207032,303.6360722442704,-58.373575660408726,5.048326015472412,0.0384396314620971,9.155951440133627,-999999.0,19.250844955444336,18.74805450439453,17.392024276154167,18.71173095703125,23.5066661531946,-99999.0,False,2.444090263956071,A3667,0.0,,,,,,,,,,,,,,1.8588206792901687,20.19330406188965,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,23,2,9.0,-135550.86521657382,-188622.84777687892,27,304.23585483372426,-57.53896128971457,False
515,515,99,901005168109290,304.93300335846385,-57.77306782653343,6.297276973724365,0.0146341966465115,8.31072655696912,-999999.0,17.787357330322266,17.370630264282227,17.17658748086441,17.13340187072754,22.60926892270317,-99999.0,False,2.1211637522595503,A3667,0.0,,,,,,,,,,,,,,0.6107698494578564,25.18910789489746,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,22,2,8.0,157555.5665911471,-52908.0773210616,27,304.23585483372426,-57.53896128971457,False
516,516,123,901005168300802,305.4768840754346,-57.73862643465301,7.566964149475098,0.0478211008012294,10.414362587018072,-999999.0,15.716829299926758,15.09029769897461,14.87724722263967,14.606274604797363,20.727780762638425,-99999.0,False,2.439836697727568,A3667,1.0,,,,,,,,,,,,,,0.839582077287087,30.26785659790039,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,8.0,280472.60862653924,-45124.32275608651,27,304.23585483372426,-57.53896128971457,False
517,517,30,901005402604054,304.4414761839594,-56.940734517109085,2.058534622192383,0.0632260665297508,10.035727350021624,-999999.0,17.332046508789062,16.723468780517578,16.431197502465082,16.314403533935547,19.534134340904057,-99999.0,False,1.141589509911403,A3667,1.0,,,,,,,,,,,,,,0.9008490063239804,8.234138488769531,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,12,0,1.0,46470.42515314672,135199.25060883976,27,304.23585483372426,-57.53896128971457,True
518,518,1,901005481809813,304.15678382916786,-56.76003218456503,3.6421866416931152,0.0383281558752059,8.951109708737627,-999999.0,18.385862350463867,17.914581298828125,17.735623584196226,17.635276794433594,21.964266966524228,-99999.0,False,0.8941115044367395,A3667,0.0,,,,,,,,,,,,,,0.6502387662676412,14.56874656677246,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,20,0,1.0,-17870.047029745707,176037.97776379692,27,304.23585483372426,-57.53896128971457,True
519,519,9,901005402702834,304.8198057750081,-57.04737846031903,5.559833526611328,0.0313219279050827,8.963749254976415,-999999.0,18.11261749267578,17.535072326660156,17.387218519680555,17.187705993652344,22.50325594871904,-99999.0,False,1.4871482205374602,A3667,0.0,,,,,,,,,,,,,,0.7253989729952259,22.239334106445312,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,20,0,1.0,131972.91273014582,111097.71944339204,27,304.23585483372426,-57.53896128971457,True
520,520,67,901005014404306,304.4490805865126,-58.18887193088073,3.6130096912384033,0.015449826605618,7.975811351263544,-999999.0,18.75557327270508,18.201446533203125,18.33162988589828,17.91135597229004,22.2336668473644,-99999.0,False,2.393458606992047,A3667,0.0,,,,,,,,,,,,,,0.4239433868068012,14.452038764953612,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,17,0,1.0,48189.02013016316,-146879.80490355185,27,304.23585483372426,-57.53896128971457,True
521,521,153,901005090800159,303.60430952715967,-58.07819594405879,8.986638069152832,0.0154621414840221,8.03671908152483,-999999.0,18.14603805541992,17.687885284423828,17.951410730166096,17.45732307434082,23.69874622177217,-99999.0,False,1.988556699885313,A3667,0.0,,,,,,,,,,,,,,0.1946273252538262,35.94655227661133,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,17,0,1.0,-142729.23928359727,-121867.03188179377,27,304.23585483372426,-57.53896128971457,True
522,522,221,901005482005059,304.8974043379003,-56.79700053716687,4.127313613891602,0.0553232803940773,10.194614659657432,-999999.0,17.51700210571289,16.65289306640625,16.317868915008482,16.0623722076416,20.97410509811121,-99999.0,True,1.5186671503381546,A3667,1.0,,,,,,,,,,,,,,1.1991331907044085,16.509254455566406,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,20,0,1.0,149510.18794378437,167683.13007577969,27,304.23585483372426,-57.53896128971457,True
523,523,195,901005245310639,302.5706874920123,-57.50462856712085,2.5499069690704346,0.0546028986573219,10.59869450681825,-999999.0,16.9105167388916,15.935786247253418,15.555002158039493,15.252159118652344,19.21128260849897,-99999.0,True,1.1491471699752611,A3667,1.0,,,,,,,,,,,,,,1.355514580852109,10.199627876281738,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,10,0,1.0,-376327.81922689744,7759.195306181724,27,304.23585483372426,-57.53896128971457,True
524,524,109,901005167801029,303.14505674468467,-57.66282533788039,8.250837326049805,0.057132963091135,10.22508430836724,-999999.0,16.959041595458984,16.17249298095703,16.06899455918837,15.624545097351074,21.99785778582397,-99999.0,False,1.30019896202484,A3667,1.0,,,,,,,,,,,,,,0.8900470362706159,33.00334930419922,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,12,0,1.0,-246520.3681229484,-27993.274885475515,27,304.23585483372426,-57.53896128971457,True
525,525,362,901005168005410,304.2783905002841,-57.67017286846848,1.692260503768921,0.0564080663025379,10.197782994137588,-999999.0,17.782024383544922,16.870468139648438,16.502565782686194,16.24087905883789,19.25567891348324,-99999.0,True,1.6367780163334884,A3667,1.0,,,,,,,,,,,,,,1.279458600858728,6.769042015075684,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,22,0,1.0,9613.060642524488,-29653.81679838268,27,304.23585483372426,-57.53896128971457,True
526,526,38,901005091100201,305.01807881782224,-57.91293577755518,2.312773942947388,0.0656432881951332,9.995743775163152,-999999.0,17.78862190246582,17.1175479888916,16.803370683944937,16.677492141723633,20.181088599010177,-99999.0,False,2.323829583601559,A3667,1.0,,,,,,,,,,,,,,0.985251218520883,9.25109577178955,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,22,0,1.0,176782.6204061439,-84518.23425197689,27,304.23585483372426,-57.53896128971457,True
527,527,10,901005323701693,303.43661480476635,-57.3499210713675,5.001499652862549,0.0566346189086444,10.18897350270708,-999999.0,17.128353118896484,16.39229965209961,16.049586454027985,15.844549179077148,21.130675548826503,-99999.0,False,0.8578756985020914,A3667,1.0,,,,,,,,,,,,,,1.0787666648684997,20.005998611450195,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,1.0,-180628.24654448783,42723.08934643874,27,304.23585483372426,-57.53896128971457,True
528,528,56,901005167908374,303.9415518859955,-57.82656017754422,4.710297107696533,0.0151547901332378,8.243493080794707,-999999.0,17.927242279052734,17.537181854248047,17.323131019831198,17.328649520874023,22.145298044200704,-99999.0,False,1.7026759448567337,A3667,0.0,,,,,,,,,,,,,,0.6041112592215363,18.841188430786133,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,17,0,1.0,-66512.46618669483,-64997.34864950146,27,304.23585483372426,-57.53896128971457,True
529,529,71,901005402606879,304.55539132113324,-56.87730461252249,3.203404903411865,0.0562815219163894,9.621855037200003,-999999.0,17.9390926361084,17.315319061279297,17.144981317285772,16.909841537475586,21.086252923070628,-99999.0,False,1.228079479280356,A3667,1.0,,,,,,,,,,,,,,0.7941113188226261,12.81361961364746,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,18,0,1.0,72215.2461544299,149534.40904541107,27,304.23585483372426,-57.53896128971457,True
530,530,120,901005402710811,305.15985750492,-57.11235137101848,4.737074851989746,0.0641182512044906,9.95377754679066,-999999.0,17.488182067871094,16.85552978515625,16.581758937141554,16.436477661132812,21.47595570291185,-99999.0,False,1.7899174129278606,A3667,1.0,,,,,,,,,,,,,,0.9064231307295394,18.948299407958984,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,10,0,1.0,208824.60369023975,96413.84162531732,27,304.23585483372426,-57.53896128971457,True
531,531,157,901005402508154,304.14449004571503,-57.08875746214112,3.7084414958953857,0.0575786344707012,9.921641862984703,-999999.0,17.892045974731445,17.141525268554688,16.870781494648565,16.623857498168945,21.230357110307747,-99999.0,False,0.964016828546921,A3667,1.0,,,,,,,,,,,,,,1.0212644800828805,14.833765983581545,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,17,0,1.0,-20648.44209008595,101746.06503160048,27,304.23585483372426,-57.53896128971457,True
532,532,129,901005561903270,305.56138596747485,-56.51855807268807,3.7552330493927,0.0208978187292814,8.750490181099005,-999999.0,17.120342254638672,16.774330139160156,16.542879383180175,16.55167579650879,20.89038929314182,-99999.0,False,2.144975434287992,A3667,0.0,,,,,,,,,,,,,,0.5774628714584971,15.0209321975708,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,24,1,9.0,244560.6980639552,-146491.23828492282,28,304.479258984891,-55.87036675284328,False
533,533,147,901005885908840,304.60167357020987,-55.549266039219695,1.507956624031067,0.0237468797713518,8.563602724019482,-999999.0,18.528696060180664,18.100605010986328,17.660117739753638,17.85528564453125,20.23542393946575,-99999.0,False,2.366955705786472,A3667,0.0,,,,,,,,,,,,,,0.8685783204270265,6.031826496124268,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,24,2,8.0,27665.696282069803,72568.76127893053,28,304.479258984891,-55.87036675284328,False
534,534,164,901005968004016,303.37656652251167,-55.28578030387695,3.563199996948242,0.011182720772922,7.738039128155968,-999999.0,19.17670440673828,19.15169143676757,17.67282940843909,19.27620887756348,23.153767115092936,-99999.0,False,2.406952692279476,A3667,0.0,,,,,,,,,,,,,,1.5038749982991924,14.252799987792969,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,26,1,8.0,-249208.4964977239,132116.5374663915,28,304.479258984891,-55.87036675284328,False
535,535,161,901005803702234,303.0472219409866,-55.78778111674431,3.5910067558288574,0.0410129465162754,8.630688770027657,-999999.0,19.571578979492188,19.034263610839844,18.66656403034476,18.72699737548828,23.05321940344146,-99999.0,False,1.6165923825120485,A3667,0.0,,,,,,,,,,,,,,0.9050149491474252,14.36402702331543,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,19,0,1.0,-323640.37192238506,18664.353758366982,28,304.479258984891,-55.87036675284328,True
536,536,75,901005885806161,304.0545681492283,-55.57661448195737,5.099532127380371,0.01477986946702,9.45181944807034,-999999.0,16.155176162719727,15.460256576538086,15.02232081150015,14.981274604797363,20.24078291933368,-99999.0,False,2.107265664346486,A3667,0.0,,,,,,,,,,,,,,1.1328553512195771,20.398128509521484,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,24,0,1.0,-95980.12885976095,66388.0132202158,28,304.479258984891,-55.87036675284328,True
537,537,133,901005804106768,305.00081463906645,-55.79299707735717,4.803679466247559,0.054557841271162,10.043197868407775,-999999.0,16.718738555908203,16.136642456054688,15.891477518855377,15.745784759521484,20.78738724105695,-99999.0,False,2.287326193368548,A3667,1.0,,,,,,,,,,,,,,0.8272610370528284,19.214717864990234,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,20,0,1.0,117871.57784365672,17485.546659861,28,304.479258984891,-55.87036675284328,True
538,538,32,901005803810074,303.7836990564098,-55.8205063611278,5.203405380249023,0.060464572161436,10.047677286605769,-999999.0,17.02645492553711,16.38787269592285,16.278152407438892,15.958125114440918,21.2121856860228,-99999.0,False,1.667834148869883,A3667,1.0,,,,,,,,,,,,,,0.7483025180982175,20.813621520996094,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,20,0,1.0,-157196.54383675175,11268.44852769935,28,304.479258984891,-55.87036675284328,True
539,539,320,901005561406106,303.3965082052569,-56.46167284102044,2.3457343578338623,0.0569400005042552,9.601857416526196,-999999.0,19.02932548522949,18.1591796875,17.92291401448195,17.566688537597656,21.25344851414521,-99999.0,True,0.6170081327633123,A3667,1.0,,,,,,,,,,,,,,1.106411470747542,9.38293743133545,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,7,0,1.0,-244701.67619729944,-133635.1759280372,28,304.479258984891,-55.87036675284328,True
540,540,248,901005803908773,304.20438033919504,-55.647963508796,11.037256240844728,0.0595620758831501,10.364113750848723,-999999.0,17.488204956054688,16.522762298583984,16.240816476755175,15.673229217529297,22.97994260654301,-99999.0,True,2.0609478041118376,A3667,1.0,,,,,,,,,,,,,,1.247388479299513,44.149024963378906,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,18,0,1.0,-62122.57392728134,50263.133154684896,28,304.479258984891,-55.87036675284328,True
541,541,323,901005722903324,305.3336637616509,-55.96113184052402,3.0517873764038086,0.063062198460102,10.580984679102633,-999999.0,17.272825241088867,16.259193420410156,15.943699681172582,15.554838180541992,19.92483946338397,-99999.0,True,2.3367329498756826,A3667,1.0,,,,,,,,,,,,,,1.3291255599162852,12.207149505615234,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,18,0,1.0,193095.4795477389,-20512.909815846484,28,304.479258984891,-55.87036675284328,True
542,542,37,901005561610055,304.48905740726786,-56.59823325393765,2.4259750843048096,0.0387457720935344,8.860247849522008,-999999.0,19.01974868774414,18.49052619934082,18.1942102395692,18.19036865234375,21.657832561988407,-99999.0,False,1.226156390538704,A3667,0.0,,,,,,,,,,,,,,0.8255384481749388,9.703900337219238,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,22,0,1.0,2214.4434571769125,-164497.82924732726,28,304.479258984891,-55.87036675284328,True
543,543,112,901005561409545,303.5361712131898,-56.38494833380624,3.2993357181549072,0.0563188400119543,9.897854145123867,-999999.0,17.536720275878906,16.923473358154297,16.578528611964575,16.506366729736328,20.75848058324845,-99999.0,False,0.7762789352063599,A3667,1.0,,,,,,,,,,,,,,0.9581916639143307,13.197342872619627,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,1,0,1.0,-213137.8364044682,-116295.4372976292,28,304.479258984891,-55.87036675284328,True
544,544,19,901005561807680,305.32684969411594,-56.52541736411487,2.3712050914764404,0.03154281899333,8.778480606827193,-999999.0,18.463193893432617,17.976238250732422,17.746850675593127,17.68284797668457,21.093958526577264,-99999.0,False,1.947462176461099,A3667,0.0,,,,,,,,,,,,,,0.7163432178394906,9.484820365905762,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,22,0,1.0,191555.5002848409,-148041.43814737952,28,304.479258984891,-55.87036675284328,True
545,545,142,901005561800527,304.98326857041445,-56.47316771559596,4.335258483886719,0.0388227105140686,9.03369809424868,-999999.0,18.03555488586425,17.554088592529297,17.394565171752514,17.275165557861328,21.98203825827269,-99999.0,False,1.689846361620878,A3667,0.0,,,,,,,,,,,,,,0.6409897141117433,17.341033935546875,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,24,0,1.0,113906.16632830574,-136233.017582106,28,304.479258984891,-55.87036675284328,True
546,546,177,901005803709219,303.3538163727724,-55.76037137979401,4.15534257888794,0.0410955548286438,8.909991603010445,-999999.0,18.50109100341797,17.96202278137207,17.883328226519705,17.653640747070312,22.297931633777296,-99999.0,False,1.6710582559889,A3667,0.0,,,,,,,,,,,,,,0.6177627768982639,16.621370315551758,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,20,0,1.0,-254350.0303387917,24858.954309135668,28,304.479258984891,-55.87036675284328,True
547,547,288,901005641611279,303.1087946521493,-56.17429938884989,4.838655948638916,0.0539496876299381,9.768486335969348,-999999.0,18.188735961914062,17.404329299926758,17.052753292205423,16.854705810546875,22.07082769571864,-99999.0,True,1.0145818550944334,A3667,1.0,,,,,,,,,,,,,,1.135982669708639,19.354623794555664,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,2,0,1.0,-309724.9391996188,-68688.77573749318,28,304.479258984891,-55.87036675284328,True
548,548,336,901005803905650,304.0707616588216,-55.755091206600056,2.5788941383361816,0.0601562224328517,10.79338271226652,-999999.0,16.6097469329834,15.635936737060549,15.302620859107748,14.932866096496582,18.935978994006604,-99999.0,True,1.859706959678604,A3667,1.0,,,,,,,,,,,,,,1.3071260738756507,10.315576553344728,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,18,0,1.0,-92320.39569167988,26052.273450968925,28,304.479258984891,-55.87036675284328,True
549,549,29,901005885806643,304.074270014333,-55.4022135307102,4.518125057220459,0.0542493499815464,9.994287037716369,-999999.0,17.538463592529297,16.792762756347656,16.42130796159214,16.23855209350586,21.310428676039145,-99999.0,False,2.366321345275195,A3667,1.0,,,,,,,,,,,,,,1.1171556309371553,18.07250022888184,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,18,0,1.0,-91527.50734609707,105802.62820207668,28,304.479258984891,-55.87036675284328,True
550,550,58,901005642203609,305.5322192374118,-56.16861355189255,2.5777950286865234,0.0389960221946239,9.129145244169209,-999999.0,18.069385528564453,17.546436309814453,17.382868941786164,17.227846145629883,20.84555290060608,-99999.0,False,2.3139646942451275,A3667,0.0,,,,,,,,,,,,,,0.6865165867782892,10.311180114746094,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,24,0,1.0,237969.01706971152,-67403.77658513424,28,304.479258984891,-55.87036675284328,True
551,551,122,901005014207035,303.63624684608686,-58.373836919211605,6.288000106811523,0.0384396314620971,9.09548714113498,-999999.0,18.489765167236328,18.17337226867676,17.515787834376013,18.162696838378903,23.408809652454707,-99999.0,False,2.4445156070755965,A3667,0.0,,,,,,,,,,,,,,0.973977332860315,25.152000427246094,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,25,2,9.0,199666.327073709,-116318.1478656374,29,302.75276752275187,-57.85915484900967,False
552,552,36,901005167309196,301.1906308547851,-57.683503366411536,1.92562222480774,0.0513894669711589,9.606717408735008,-999999.0,19.082321166992188,18.65236091613769,17.15286108456614,18.40085792541504,21.318091046670663,-99999.0,False,2.0953171571941973,A3667,1.0,,,,,,,,,,,,,,1.929460082426047,7.702488899230957,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,8.0,-353042.88696048333,39697.23506717831,29,302.75276752275187,-57.85915484900967,False
