,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,bad_class,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel,MagnetX_noDC,MagnetY_noDC,tile_number,tile_centre_RA,tile_centre_DEC,Filler_Galaxy
852,W180970222710700,179.898070712916,-2.19165846360125,6.39496952793064,0.0182000007480382,8.824381035959197,18.22480756658055,17.138672397472163,16.673685697501192,16.51495795350727,16.413666933248493,21.945752776255077,0.656291128522883,True,,,True,0.0,,,,,,,,,,,,,,0.623714443964893,25.57987811172256,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,113,0,1.0,187197.97018531995,49661.09739230084,158,179.06976111032608,-2.4113978325937317,True
853,W180970334906895,179.804580732277,-2.50875626377166,5.71716499918595,0.026240000501275,8.512083960403604,19.48539260839076,18.45821724635163,18.114688246521716,17.92360364577921,18.004156997029845,23.143466559611717,0.205227907310574,True,,,True,0.0,,,,,,,,,,,,,,0.5346136005724205,22.8686599967438,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,104,0,1.0,166069.2345609077,-22003.0054462118,158,179.06976111032608,-2.4113978325937317,True
854,W175971196103217,174.086138945348,-2.81521515860148,3.59558493244746,0.0440294109284877,9.44506044953079,18.9673015343187,17.857103290366396,17.354157916908363,17.09521610926044,16.978537907556774,21.375880357731894,0.333999377781372,True,,,True,0.0,,,,,,,,,,,,,,0.7618871811059549,14.38233972978984,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,114,2,8.0,13856.111257199018,-17293.972354716498,159,174.02482871854625,-2.738693157031938,False
855,W175970826907452,174.394194113771,-2.46237081203448,4.31156663265753,0.0291200000792741,8.540346793666755,20.18225916021163,18.861618270711148,18.436412115828126,18.236211524408688,18.127960342466555,22.852462308800263,0.629047166942313,True,,,True,0.0,,,,,,,,,,,,,,0.6254067463024597,17.24626653063012,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,119,0,1.0,83476.5793207929,62448.84996942553,159,174.02482871854625,-2.738693157031938,True
856,W175970880310693,174.34968415674,-2.19228708779577,2.5155966377046,0.0480999983847141,9.756289330587077,18.631243827839413,17.490616146736798,16.935708584324384,16.647343787186273,16.509104019064523,20.181788293998267,0.351789676980798,True,,,True,0.0,,,,,,,,,,,,,,0.8432723595505252,10.0623865508184,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,106,0,1.0,73417.32903179093,123487.77164737399,159,174.02482871854625,-2.738693157031938,True
857,W175970404806309,174.746285364932,-2.55760138333769,3.15749951701093,0.0425500012934207,8.798355965580958,19.94341519220103,18.85878920152892,18.532617325325567,18.29345234407581,18.24300245553811,22.27220847103701,0.6603482324914329,True,,,True,0.0,,,,,,,,,,,,,,0.5653368574531079,12.62999806804372,,,False,True,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,114,0,1.0,163049.20208317874,40926.740854900076,159,174.02482871854625,-2.738693157031938,True
858,W175970995803439,174.253252589347,-2.79676311818803,5.81490552708816,0.0452000014483928,10.387679988245774,17.600170365458673,16.236960199717075,15.564541701108633,15.22838100043704,15.315862481681762,20.63012969923458,0.569333307667415,True,,,True,0.0,,,,,,,,,,,,,,1.0085791992800337,23.25962210835264,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,98,0,1.0,51623.7948009703,-13123.811221276736,159,174.02482871854625,-2.738693157031938,True
859,W175970988902250,174.258991063876,-2.89584312484658,2.28600734161277,0.0448400005698204,8.82936330640238,20.697468617714037,19.400679908084356,18.89670399674884,18.651218089703917,18.66557929970572,21.934966782570505,0.2288547584464729,True,,,True,0.0,,,,,,,,,,,,,,0.7494618183804391,9.14402936645108,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,119,0,1.0,52920.69004452674,-35515.892726109036,159,174.02482871854625,-2.738693157031938,True
860,W174980404002504,174.246833647362,-1.8746856071298,4.42331478442634,0.0478999987244606,9.781020990336891,19.27035681759441,17.83164853103647,17.139198547882263,16.839166529479147,16.638911569030856,21.61081246442039,0.671426415063062,True,,,True,0.0,,,,,,,,,,,,,,0.992482001557324,17.69325913770536,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,98,0,1.0,50173.11391235944,195265.70627788326,159,174.02482871854625,-2.738693157031938,True
861,W175971055010042,174.203986343965,-2.2465133685714,10.325213919385,0.0295000001788139,10.188797388376084,16.16634277852438,15.018586282205554,14.54340003565003,14.302649720234696,14.196416596583774,20.855770008396114,0.1954463440620459,True,,,True,0.0,,,,,,,,,,,,,,0.7159365619708566,41.30085567754,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,98,0,1.0,40489.62334463823,111232.63219208167,159,174.02482871854625,-2.738693157031938,True
