,Unnamed: 0,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel,MagnetX_noDC,MagnetY_noDC,tile_number,tile_centre_RA,tile_centre_DEC,Filler_Galaxy
247,756,343660099709752,-16.197481821759027,-33.8692435709215,2.63622239692638,0.0285599995404481,8.980638783785112,20.71924521531485,19.132876588996936,18.499161186784946,17.996443121164713,18.068438800977155,21.84694609555753,0.1052443726212709,,,,,,,,,,,,,,,,,,1.136433467832223,10.54488958770552,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,10,2,5.0,182811.08935098347,100224.78954092077,13,-17.006380447205856,-34.31271609101407,False
248,658,342650428011868,-17.92427518695399,-34.6940712908338,6.10280837334114,0.0402499996125698,9.07079541564541,19.37437984117316,18.255358272819,17.883574898942555,17.619154638605416,17.622246924034933,23.05409824783993,0.718062791554501,,,,,,,,,,,,,,,,,,0.6362036342135866,24.41123349336456,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,9.0,-207444.21118307856,-86186.27515925892,13,-17.006380447205856,-34.31271609101407,False
249,702,342660701208068,-18.00115610777499,-34.0110417327399,2.5098732625743,0.0899000018835067,11.02250078770718,19.08122629256462,17.198792524186427,16.1779116122251,15.783638589543456,15.511587430112884,19.419045254444747,0.1412111198109079,,,,,,,,,,,,,,,,,,1.4151539346429691,10.0394930502972,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-224819.29928862394,68178.40496996234,13,-17.006380447205856,-34.31271609101407,False
250,683,343651126610584,-17.43287222220698,-34.8006113722345,2.66975176643216,0.0860899984836578,10.761201993563184,19.160269683475143,17.327557221970515,16.475981199722632,16.071313433011646,15.790170072430987,19.851210294122595,0.1602381722317619,,,,,,,,,,,,,,,,,,1.2562437889588691,10.67900706572864,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-96387.14115025425,-110264.33355581759,13,-17.006380447205856,-34.31271609101407,False
251,745,343660008508676,-16.105226713784987,-33.9584234961358,2.97827247244801,0.0292000006884336,9.244731820941702,19.77698433287169,18.277002711424966,17.581002185426783,17.22839651437487,17.029827560324406,21.19369900426895,0.231355771789571,,,,,,,,,,,,,,,,,,1.0486061970500948,11.91308988979204,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,2,5.0,203660.74375311655,80070.12644248827,13,-17.006380447205856,-34.31271609101407,False
252,850,345661131005886,-16.034162427726017,-34.1921102742993,5.84510944996136,0.0293000005185604,10.210759514393628,15.893954542392114,14.758020004515098,14.29455972694059,14.1111874812652,13.946546733489122,19.37139764747337,0.231978541570377,,,,,,,,,,,,,,,,,,0.6468325232498966,23.38043779984544,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,219721.27240244378,27256.91457753679,13,-17.006380447205856,-34.31271609101407,False
253,689,343650895410076,-17.19835103416898,-34.8435490512192,4.37607424640253,0.0285299997776746,8.487323441153567,19.942089290297297,18.80357050932176,18.407133980202588,18.23124824775929,18.143683830944383,22.85543207103438,0.641291674860434,,,,,,,,,,,,,,,,,,0.5723222615624728,17.50429698561012,,,False,True,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,5.0,-43385.35265366579,-119968.24900635974,13,-17.006380447205856,-34.31271609101407,False
254,679,343650682809706,-16.982478323954012,-34.8745415735576,3.52514325834452,0.0604999996721744,10.828921373890584,18.335328293586347,16.412915091233756,15.533715597930868,15.162489996354095,14.887129502743296,19.512474134593063,0.0882505356516669,,,,,,,,,,,,,,,,,,1.2504250948796614,14.10057303337808,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,5401.879854916729,-126972.55905483844,13,-17.006380447205856,-34.31271609101407,False
255,693,342660629406078,-17.928835498169008,-34.1768544146541,5.11941718303913,0.0691178143024444,11.21209589290742,17.898932997681186,15.874438850220766,14.966783712577904,14.572207115445607,14.356654015986804,19.75576100329656,0.18747311291545,,,,,,,,,,,,,,,,,,1.3022317347751589,20.47766873215652,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-208474.84151767218,30704.738857352226,13,-17.006380447205856,-34.31271609101407,False
256,687,343650760912788,-17.061614748508987,-34.6177042350163,5.30274155166474,0.033900000154972,9.045624815944471,18.7984286546904,17.627844177968626,17.2684941713854,17.10921158233363,17.030461028383485,22.133871156711763,0.591172864270809,,,,,,,,,,,,,,,,,,0.5186325956349975,21.21096620665896,,,False,True,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,5.0,-12482.952094507482,-68927.32054450407,13,-17.006380447205856,-34.31271609101407,False
